login_variance,claim_interval_std,session_duration_mean,income_deviation,claim_velocity_7d,is_fraud
84.0552,132.516,211.91,0.1706,0.0,0
1.4483,0.229,11.5188,0.0879,4.0,1
53.2803,68.4038,348.13,0.1526,0.0,0
52.2879,161.3529,369.02,0.0649,0.0,0
37.0295,50.1779,464.67,0.0809,0.0,0
68.1837,159.2023,622.35,0.2506,1.0,0
54.1578,51.9432,389.49,0.0261,1.0,0
59.3589,163.1135,451.48,0.0982,0.0,0
796.5995,1.5381,113.082,0.2565,4.0,1
44.7994,112.7838,245.61,0.0533,2.0,0
15.4578,149.5664,161.45,0.0543,0.0,0
45.182,91.1552,248.81,0.1741,0.0,0
45.3436,34.0496,525.87,0.1564,0.0,0
22.0349,137.8311,530.68,0.1782,1.0,0
58.0289,110.8781,574.54,0.1345,0.0,0
15.5063,139.2776,519.83,0.0332,0.0,0
10.1614,113.4738,323.83,0.0881,0.0,0
15.2923,47.6246,143.2,0.035,0.0,0
66.2405,64.1362,231.28,0.0637,0.0,0
14.43,176.5056,285.05,0.212,0.0,0
64.9657,118.4364,585.52,0.0915,0.0,0
72.9793,31.924,187.88,0.0733,0.0,0
13.806,42.6017,179.22,0.0776,0.0,0
32.6368,160.6505,300.15,0.1324,0.0,0
35.9401,115.9899,144.23,0.1445,0.0,0
49.0207,47.1094,345.23,0.0184,0.0,0
58.0304,188.6712,462.37,0.1313,1.0,0
44.4696,140.5618,129.88,0.074,0.0,0
55.2697,148.016,357.21,0.0137,0.0,0
50.1022,157.8575,564.03,0.1974,0.0,0
46.3618,169.2618,585.62,0.129,0.0,0
25.1181,94.0374,239.43,0.0256,1.0,0
35.6269,85.1021,266.3134,0.6015,1.0,1
33.6446,192.4307,204.79,0.0785,1.0,0
64.0834,70.0954,340.94,0.0546,0.0,0
0.5296,0.0083,13.2154,0.2682,4.0,1
31.4761,95.9577,582.43,0.0002,0.0,0
84.7576,1.2107,172.7505,0.2522,3.0,1
42.8476,126.1055,695.89,0.1508,0.0,0
27.6472,134.4131,386.5,0.2432,0.0,0
72.8099,149.7739,262.64,0.1023,0.0,0
18.3916,118.0644,269.21,0.0537,0.0,0
35.1657,108.9032,146.42,0.2116,1.0,0
46.2402,144.2722,351.94,0.1863,1.0,0
29.5924,172.6143,184.66,0.16,0.0,0
1.4113,0.4299,4.3379,0.2899,3.0,1
31.3212,75.089,536.66,0.1525,0.0,0
63.3151,159.7814,523.25,0.0333,0.0,0
806.2377,1.326,38.8756,0.6342,3.0,1
14.4828,54.8385,351.366,0.8968,1.0,1
33.6002,147.4938,261.11,0.1019,0.0,0
1.1385,0.1158,9.6013,0.4517,5.0,1
19.3555,138.481,518.68,0.0666,1.0,0
19.9936,96.6253,602.01,0.1823,0.0,0
14.0562,43.4085,587.26,0.2122,2.0,0
30.3473,54.7707,379.56,0.0915,1.0,0
48.6162,145.0197,476.39,0.1293,1.0,0
6.8764,137.0897,457.07,0.0072,0.0,0
12.721,63.8208,607.17,0.0964,0.0,0
51.0721,191.7065,420.86,0.0403,0.0,0
22.8222,85.6529,406.96,0.1263,1.0,0
76.3349,1.1347,229.3104,0.3468,5.0,1
70.9286,188.055,649.98,0.0758,1.0,0
11.3974,181.2915,553.33,0.1062,0.0,0
14.8737,34.65,379.84,0.1878,0.0,0
32.2017,76.4007,444.7,0.1068,0.0,0
82.0568,1.8603,119.3757,0.3108,3.0,1
45.1159,196.1401,140.85,0.0552,0.0,0
42.6562,1.5724,284.4484,0.3782,5.0,1
64.1305,163.063,230.35,0.1011,0.0,0
52.5905,104.6243,504.5,0.1002,0.0,0
20.4759,178.3787,588.13,0.067,0.0,0
13.1922,149.7381,385.45,0.133,0.0,0
56.3503,163.2407,172.54,0.1027,0.0,0
30.7697,138.2526,587.44,0.0719,0.0,0
48.9628,86.4538,59.7136,0.8572,3.0,1
44.378,177.9346,484.37,0.0725,0.0,0
464.672,0.6615,181.321,0.606,2.0,1
51.5884,155.6594,184.64,0.1437,1.0,0
33.9617,112.6912,490.06,0.1597,0.0,0
31.313,0.9928,188.1826,0.2669,3.0,1
63.354,188.6173,439.85,0.1026,1.0,0
23.2971,112.2729,275.75,0.1249,0.0,0
39.3836,184.3178,300.66,0.1052,0.0,0
21.051,151.9509,599.01,0.0815,0.0,0
35.5831,51.3574,284.94,0.1058,0.0,0
70.8838,204.5796,596.37,0.0565,0.0,0
70.5958,182.1249,304.37,0.0772,0.0,0
16.8047,148.5853,473.74,0.0643,0.0,0
46.6053,53.3319,214.45,0.1238,0.0,0
36.9306,119.2985,246.62,0.0665,2.0,0
48.9031,85.9322,472.97,0.0774,0.0,0
43.3391,101.0625,682.11,0.135,0.0,0
69.5809,108.3733,337.37,0.0714,0.0,0
37.3383,49.1026,340.39,0.1281,1.0,0
1.0893,0.1792,6.4178,0.3081,4.0,1
859.2257,1.5102,70.4066,0.398,2.0,1
0.6758,0.3466,11.6227,0.3224,5.0,1
56.7417,138.1573,532.03,0.0764,0.0,0
26.2966,89.2007,480.15,0.1064,0.0,0
35.2615,24.5041,249.27,0.0458,1.0,0
27.4904,205.8874,282.67,0.2155,0.0,0
43.8089,46.7012,312.51,0.1559,0.0,0
39.2133,79.8498,284.37,0.1192,0.0,0
34.1301,189.982,383.64,0.1186,1.0,0
18.6597,77.9357,647.89,0.1133,0.0,0
47.6185,142.9176,390.08,0.0602,1.0,0
44.1235,48.9973,197.65,0.1083,0.0,0
43.9405,165.4184,152.04,0.0721,0.0,0
64.8227,149.738,527.15,0.2445,1.0,0
0.1245,0.4399,9.788,0.5217,4.0,1
14.0026,128.6471,216.72,0.148,1.0,0
15.6165,123.4751,333.47,0.2272,0.0,0
16.266,148.8397,338.61,0.0781,0.0,0
22.1857,55.6022,324.97,0.1505,0.0,0
33.9332,125.7309,424.7,0.1668,1.0,0
49.9232,142.1023,191.28,0.0338,0.0,0
60.9891,1.741,286.1603,0.3646,4.0,1
43.9538,148.9401,306.08,0.0998,0.0,0
25.3174,24.6947,471.34,0.1377,1.0,0
71.7974,102.9567,111.73,0.035,0.0,0
38.015,66.8842,330.56,0.0377,0.0,0
7.8719,47.6451,118.24,0.1179,0.0,0
55.0045,31.066,255.3,0.0201,0.0,0
681.5116,1.9716,140.7483,0.5521,2.0,1
27.785,163.6565,287.24,0.0484,0.0,0
16.6775,125.3466,178.81,0.0677,0.0,0
22.866,32.4137,321.09,0.0316,0.0,0
52.9173,83.0107,399.26,0.0086,0.0,0
26.816,82.5105,407.84,0.1244,0.0,0
47.5974,25.586,245.4,0.0514,0.0,0
65.5983,143.2775,540.08,0.0429,0.0,0
34.0875,28.03,306.24,0.0756,0.0,0
13.4986,84.1384,375.76,0.1715,1.0,0
65.5628,163.0787,562.96,0.0255,0.0,0
34.3446,125.6692,373.41,0.0074,0.0,0
21.0495,112.7792,329.43,0.0333,0.0,0
12.1793,38.072,276.59,0.2032,0.0,0
22.9101,198.8005,516.82,0.0362,1.0,0
60.7897,171.6706,442.44,0.1186,0.0,0
936.1175,2.8299,149.1826,0.2723,2.0,1
42.4392,197.6192,397.68,0.176,0.0,0
42.3687,85.3402,243.29,0.1208,0.0,0
34.6694,39.9887,308.94,0.1849,0.0,0
51.1687,1.0282,123.5627,0.1861,3.0,1
51.8252,84.1289,530.26,0.0422,1.0,0
49.6133,99.3993,543.96,0.1359,0.0,0
52.3639,151.7389,126.63,0.1402,0.0,0
681.6663,2.2051,68.7893,0.2945,4.0,1
1.3005,0.1474,4.3046,0.4051,5.0,1
818.1122,2.592,169.3048,0.585,4.0,1
27.1935,181.3706,423.43,0.0717,1.0,0
43.6811,30.7572,68.8964,0.5176,2.0,1
71.4692,142.1916,218.38,0.154,0.0,0
46.6289,106.0313,474.12,0.1623,1.0,0
55.6118,184.3217,146.48,0.0982,0.0,0
56.3056,180.274,399.45,0.0426,1.0,0
35.8551,26.4237,242.66,0.1533,1.0,0
80.1334,1.2333,244.1098,0.3055,3.0,1
65.1082,110.5222,234.72,0.1017,0.0,0
52.9615,62.0559,222.4,0.1391,0.0,0
59.0389,87.82,308.62,0.0521,2.0,0
78.8224,165.5217,142.14,0.218,0.0,0
53.4093,147.5844,270.49,0.0252,0.0,0
33.659,217.6936,185.83,0.0712,0.0,0
69.3641,89.2784,338.94,0.087,1.0,0
82.4612,1.5773,363.4452,0.4022,4.0,1
70.2296,78.2321,380.3,0.1154,0.0,0
67.5182,162.7328,361.13,0.1172,0.0,0
49.8389,73.5093,301.45,0.2005,0.0,0
65.1956,170.0775,211.59,0.1889,1.0,0
63.0261,49.182,223.46,0.0535,0.0,0
32.1273,42.9755,314.33,0.0104,1.0,0
52.9698,182.299,292.53,0.1685,1.0,0
30.8364,128.507,454.27,0.1862,0.0,0
57.3411,175.4948,361.91,0.0977,1.0,0
12.1032,182.5639,562.45,0.0469,0.0,0
36.6647,39.5309,591.43,0.1644,0.0,0
52.9428,63.5962,369.07,0.0,0.0,0
43.2362,95.5638,269.4267,0.6649,2.0,1
38.6586,89.8449,511.42,0.0114,0.0,0
37.3788,0.7701,196.4998,0.3023,5.0,1
74.6994,135.4432,268.05,0.1607,0.0,0
662.5259,1.8622,155.1388,0.6338,3.0,1
560.2055,2.4359,102.3158,0.306,3.0,1
51.5303,149.7142,461.9,0.1203,0.0,0
19.4144,164.3058,573.42,0.1531,0.0,0
19.4967,122.4071,512.6,0.1229,0.0,0
62.4604,214.2616,320.71,0.1281,0.0,0
36.3411,200.3143,592.46,0.0264,0.0,0
35.9683,53.332,236.86,0.1315,0.0,0
53.9934,166.0499,678.21,0.1952,1.0,0
41.0915,61.5365,268.0168,0.6704,1.0,1
43.1049,29.8079,198.56,0.0431,1.0,0
32.7496,91.6889,364.74,0.0534,2.0,0
10.1485,130.2969,657.04,0.0187,0.0,0
45.962,47.5877,151.26,0.085,1.0,0
19.8966,121.7181,324.46,0.1598,0.0,0
40.2113,120.2161,408.19,0.0386,0.0,0
46.6379,30.4826,151.78,0.0083,0.0,0
0.7986,0.0233,5.094,0.2529,4.0,1
36.1688,99.0545,379.52,0.1126,1.0,0
79.8033,169.3866,233.07,0.1338,0.0,0
64.6155,204.4708,240.1,0.0546,1.0,0
1.4582,0.056,16.6116,0.2092,5.0,1
44.449,162.0723,258.03,0.1982,1.0,0
38.5398,94.3594,179.2,0.1314,1.0,0
42.4028,25.4515,369.62,0.1037,1.0,0
0.8404,0.0936,5.4526,0.105,4.0,1
52.099,192.8028,338.26,0.0435,1.0,0
43.6242,87.4593,149.02,0.0846,0.0,0
60.4681,194.7272,281.24,0.1682,2.0,0
60.5822,1.9512,101.2094,0.441,3.0,1
59.5277,141.8679,506.23,0.2022,0.0,0
51.6745,32.7858,394.28,0.0627,0.0,0
682.8086,1.7858,109.0761,0.2564,3.0,1
43.4339,23.4534,164.5497,0.6455,3.0,1
16.0308,135.3526,177.64,0.1133,0.0,0
40.8333,124.9353,539.91,0.0893,0.0,0
7.6572,71.993,281.26,0.0596,0.0,0
814.9751,0.5302,62.1232,0.2887,3.0,1
0.4076,0.5114,9.1036,0.2505,3.0,1
29.0182,77.1982,171.06,0.0172,0.0,0
68.9185,93.6652,301.65,0.102,0.0,0
21.0258,165.6225,152.19,0.05,0.0,0
50.2207,101.259,361.79,0.1215,0.0,0
35.2236,149.8376,247.13,0.1412,1.0,0
54.7879,74.3923,140.6765,0.8356,2.0,1
35.5708,97.1527,486.42,0.1042,1.0,0
77.4271,46.7539,468.03,0.1056,0.0,0
71.9649,148.549,204.85,0.0524,0.0,0
10.9961,68.9686,374.34,0.1107,0.0,0
55.2487,97.7906,161.13,0.1943,0.0,0
39.0333,40.3612,592.43,0.1692,0.0,0
64.5646,83.6872,226.3,0.0452,0.0,0
15.1797,118.8779,428.19,0.0691,0.0,0
12.1389,49.9725,389.92,0.0335,0.0,0
39.6307,124.1433,461.2,0.0733,2.0,0
20.111,30.4492,552.43,0.1114,0.0,0
33.5654,95.8403,330.46,0.0175,2.0,0
46.5233,26.0811,496.54,0.1804,0.0,0
46.6022,204.3471,552.72,0.1034,0.0,0
56.8356,91.3655,506.27,0.1361,0.0,0
29.2779,1.2484,286.485,0.1485,5.0,1
51.2828,150.2332,386.22,0.0793,0.0,0
0.8401,0.2127,11.4447,0.2913,5.0,1
8.492,57.6112,105.1972,0.6535,3.0,1
40.3544,56.986,427.49,0.0337,0.0,0
44.4889,167.0752,468.27,0.1613,0.0,0
40.0908,171.3655,151.23,0.158,1.0,0
76.0518,88.678,414.41,0.2068,0.0,0
50.1166,71.7717,458.49,0.0415,0.0,0
11.4915,191.0518,396.89,0.0684,0.0,0
47.1965,66.4642,239.14,0.1714,1.0,0
67.3979,84.9358,507.93,0.039,0.0,0
36.7857,85.8519,366.45,0.0116,1.0,0
35.768,133.9336,433.26,0.2312,0.0,0
55.9879,178.0663,193.08,0.1557,0.0,0
57.5677,41.312,330.1,0.0725,0.0,0
36.322,226.3432,444.24,0.1098,0.0,0
37.7606,119.5337,184.94,0.1678,0.0,0
50.9126,54.4326,284.85,0.1778,0.0,0
43.4893,120.6504,292.51,0.1072,0.0,0
16.4279,161.0192,429.63,0.1344,0.0,0
20.6035,32.4478,259.6523,0.8758,2.0,1
37.0596,123.4028,259.83,0.2379,0.0,0
34.0403,110.8394,533.05,0.0408,0.0,0
74.4049,109.2573,393.07,0.0407,1.0,0
6.9279,23.266,293.05,0.1745,0.0,0
31.7264,171.8195,258.47,0.0608,0.0,0
0.9774,0.1616,2.2515,0.5454,3.0,1
14.7794,158.7515,204.55,0.045,0.0,0
62.5505,206.0472,319.95,0.0982,0.0,0
8.4376,234.9238,538.35,0.1459,0.0,0
13.2657,72.614,348.74,0.1605,0.0,0
53.2797,166.3926,268.02,0.1949,0.0,0
45.1422,185.2017,368.16,0.0562,0.0,0
54.5042,105.5438,527.81,0.1346,0.0,0
42.1183,155.4627,363.92,0.1546,0.0,0
0.8867,0.47,14.333,0.1496,6.0,1
25.2448,69.1591,245.03,0.0661,0.0,0
235.1991,1.6363,169.4978,0.3313,3.0,1
32.1754,104.6384,243.61,0.0,0.0,0
48.2154,96.1015,245.84,0.0374,0.0,0
27.0455,95.4765,303.35,0.1723,0.0,0
53.301,98.2567,276.29,0.1039,1.0,0
63.6769,43.0058,176.06,0.0664,0.0,0
59.1316,153.4356,229.64,0.111,0.0,0
26.5895,68.2737,358.87,0.0776,0.0,0
297.6991,0.3539,81.8052,0.2706,4.0,1
45.2546,98.3312,438.43,0.0825,0.0,0
432.0036,0.2785,163.4866,0.635,2.0,1
54.7321,45.6676,458.27,0.0352,2.0,0
49.4135,124.972,412.32,0.0562,0.0,0
31.4541,25.406,296.77,0.1331,0.0,0
27.3155,121.7672,120.11,0.0746,0.0,0
48.5798,181.4249,542.62,0.0468,1.0,0
30.3377,22.2447,246.94,0.1523,1.0,0
9.3423,109.013,410.61,0.0898,0.0,0
43.3985,71.4525,200.5738,0.5259,3.0,1
12.5827,27.5453,565.52,0.0685,0.0,0
12.2379,64.7761,288.8,0.2501,0.0,0
29.1282,117.9676,469.23,0.1907,0.0,0
1.5565,0.4388,4.5286,0.4193,3.0,1
9.8833,60.2508,439.2,0.1431,0.0,0
58.79,26.8103,493.37,0.1171,0.0,0
11.5694,138.7585,368.29,0.1509,0.0,0
42.6338,82.1377,201.36,0.1531,0.0,0
42.5815,34.2703,141.5129,0.8581,2.0,1
9.8427,177.871,132.36,0.1706,0.0,0
36.5315,157.5746,406.78,0.0723,1.0,0
8.3397,173.6438,287.12,0.0964,0.0,0
17.6094,152.7569,539.35,0.0605,0.0,0
19.423,191.2304,496.24,0.1596,0.0,0
58.4119,62.3145,412.91,0.1613,0.0,0
32.2692,54.7194,588.85,0.1511,0.0,0
59.6873,151.9155,151.36,0.0896,1.0,0
13.3592,167.3554,144.96,0.0784,0.0,0
29.2616,68.2896,418.38,0.0235,1.0,0
22.5497,54.4927,465.5,0.001,0.0,0
55.459,173.2053,381.49,0.0273,0.0,0
17.8522,64.6625,579.34,0.01,0.0,0
17.3339,21.067,518.42,0.0692,0.0,0
29.0586,92.9774,229.1893,0.6794,1.0,1
46.7227,113.7689,531.71,0.0329,0.0,0
60.0188,77.5213,557.27,0.2419,0.0,0
29.9646,152.7924,88.19,0.143,0.0,0
39.6716,164.7187,137.21,0.2115,0.0,0
54.0243,0.6072,125.2984,0.3389,3.0,1
25.335,138.6478,331.74,0.1079,2.0,0
75.8787,100.0112,539.56,0.0918,0.0,0
10.7258,119.5895,517.79,0.0841,0.0,0
18.2602,77.8866,255.56,0.045,0.0,0
22.8608,170.1789,339.74,0.1443,0.0,0
31.2749,83.0373,227.52,0.1004,0.0,0
56.5668,79.9411,206.43,0.1001,0.0,0
31.9004,39.2624,219.49,0.1114,0.0,0
20.1726,44.4736,383.95,0.0609,0.0,0
48.0266,53.9021,145.99,0.0617,0.0,0
25.4904,122.0063,324.11,0.087,0.0,0
43.8219,161.1169,299.53,0.1478,2.0,0
18.3912,172.9097,621.87,0.0694,0.0,0
58.5868,80.7782,278.39,0.0799,0.0,0
17.7646,212.5748,477.79,0.1777,0.0,0
292.1407,1.5726,170.5043,0.2944,4.0,1
48.53,188.5977,611.15,0.1944,0.0,0
62.7741,49.6172,477.43,0.0698,0.0,0
10.2879,87.4943,273.26,0.1756,0.0,0
34.3341,28.7618,377.1,0.1734,0.0,0
19.2762,164.0059,570.5,0.0562,1.0,0
42.6353,24.9263,283.54,0.1663,0.0,0
47.9514,135.2286,387.09,0.0984,0.0,0
10.0841,165.7156,400.75,0.0485,0.0,0
55.1563,83.1782,419.16,0.0131,0.0,0
22.4845,34.045,275.87,0.1644,0.0,0
39.7254,71.5895,317.76,0.1225,0.0,0
20.1648,84.7641,524.41,0.1446,0.0,0
16.948,100.6938,418.56,0.1399,1.0,0
41.0538,155.3426,306.03,0.0409,1.0,0
17.9682,144.8839,341.19,0.1072,0.0,0
13.99,28.9156,300.55,0.1537,0.0,0
47.7671,63.9594,332.89,0.1623,0.0,0
74.4785,62.6119,166.47,0.0616,0.0,0
29.05,129.7287,302.66,0.0781,0.0,0
38.3307,141.6533,541.42,0.1201,0.0,0
58.6145,35.4667,350.15,0.1305,0.0,0
38.5202,223.9501,225.82,0.1701,0.0,0
44.8183,26.9964,452.06,0.0191,0.0,0
27.4718,51.2631,233.3,0.1975,1.0,0
33.9141,140.6039,262.38,0.1805,0.0,0
40.8539,185.3101,232.87,0.0911,1.0,0
17.8379,156.5339,334.86,0.086,0.0,0
394.5052,0.8628,172.4807,0.2397,2.0,1
20.2756,53.0756,171.3258,0.5756,1.0,1
28.8655,121.384,402.43,0.1177,0.0,0
60.7579,191.0658,104.97,0.0439,0.0,0
14.3897,19.1596,300.46,0.1975,0.0,0
67.5005,83.8512,519.81,0.076,0.0,0
12.8234,148.5478,312.96,0.0761,0.0,0
46.6619,114.8549,376.42,0.0241,0.0,0
34.5063,24.9085,389.12,0.1293,0.0,0
13.2664,138.9486,525.52,0.1811,0.0,0
70.6113,49.5814,424.9,0.0933,0.0,0
68.2428,83.4243,273.16,0.1491,0.0,0
19.1042,109.743,184.99,0.17,0.0,0
66.7797,55.5948,213.07,0.0553,0.0,0
56.7049,41.284,337.63,0.0495,0.0,0
41.8554,22.796,337.96,0.113,0.0,0
22.7294,85.7621,477.18,0.0678,0.0,0
71.7122,1.6487,348.5941,0.2342,5.0,1
41.0563,78.1155,432.92,0.0614,0.0,0
28.1782,61.9242,168.7689,0.6327,2.0,1
65.3109,160.2465,347.82,0.0166,0.0,0
47.7083,102.3294,465.83,0.1329,1.0,0
32.5699,51.867,158.08,0.2251,0.0,0
50.8586,45.5309,167.55,0.1426,0.0,0
45.7649,63.586,286.2812,0.3413,2.0,1
64.145,132.934,462.26,0.0994,0.0,0
49.4838,24.0685,378.53,0.0193,0.0,0
38.1026,126.444,277.75,0.1649,0.0,0
57.2929,159.6,321.58,0.1633,0.0,0
792.8368,1.1049,100.8479,0.362,4.0,1
51.5278,181.6596,519.42,0.0737,0.0,0
29.406,138.4418,195.68,0.2104,1.0,0
74.7656,78.1561,557.84,0.1129,0.0,0
39.2287,126.1995,177.97,0.1773,0.0,0
36.4997,24.0895,159.1781,0.5493,3.0,1
90.8409,1.5981,322.0947,0.2821,4.0,1
59.7621,81.9285,431.1,0.0279,0.0,0
37.2047,26.5671,198.48,0.0889,0.0,0
14.6702,95.6664,226.5605,0.8084,2.0,1
0.9164,0.2652,7.2716,0.3114,3.0,1
29.1521,76.8806,182.6224,0.5407,3.0,1
58.8589,147.4238,184.13,0.1483,0.0,0
14.0169,181.0955,345.1,0.0679,1.0,0
22.7961,175.7384,244.85,0.0863,0.0,0
14.3009,74.4731,289.42,0.0414,0.0,0
69.0125,103.3307,228.52,0.0414,0.0,0
69.9715,136.0173,461.99,0.0597,0.0,0
15.1177,195.2467,582.36,0.1734,0.0,0
58.4137,102.0359,156.12,0.14,0.0,0
17.7293,25.187,297.4,0.0633,0.0,0
50.6021,69.9194,153.75,0.0089,0.0,0
34.1645,66.9981,208.03,0.1827,0.0,0
31.8263,59.5883,122.02,0.0264,0.0,0
21.6606,163.5011,332.3,0.1436,0.0,0
28.4208,102.0096,158.66,0.1472,0.0,0
16.269,154.2109,496.01,0.0446,1.0,0
27.6997,47.9998,583.01,0.0964,0.0,0
1.0338,0.1201,5.2824,0.5837,3.0,1
41.6742,95.6549,451.97,0.1271,0.0,0
62.0718,125.3469,490.43,0.1915,0.0,0
21.3443,68.9395,284.09,0.1018,0.0,0
34.2506,55.3549,632.35,0.0814,0.0,0
13.8523,75.5679,134.6349,0.9441,2.0,1
18.8488,185.9321,278.07,0.1543,0.0,0
0.899,0.1675,9.3359,0.2104,3.0,1
20.5083,36.3611,245.55,0.1419,0.0,0
43.9167,86.2643,273.87,0.1457,0.0,0
41.8073,115.6538,226.74,0.0807,0.0,0
16.9964,100.3551,530.93,0.0342,0.0,0
21.9871,52.7929,321.83,0.0248,0.0,0
53.4674,103.2128,302.31,0.0111,0.0,0
78.8242,115.4485,301.19,0.0028,0.0,0
40.0819,144.0752,213.38,0.1241,0.0,0
14.3271,154.9938,360.64,0.1009,0.0,0
24.7047,113.8747,310.5,0.115,1.0,0
58.7785,187.8037,501.49,0.1037,0.0,0
42.875,151.3144,416.93,0.0376,0.0,0
54.3818,25.6452,402.66,0.045,0.0,0
35.9473,163.6881,569.25,0.0479,0.0,0
23.789,111.3132,532.82,0.0966,0.0,0
24.2845,196.5994,404.71,0.0168,1.0,0
31.5637,170.3039,504.72,0.0932,0.0,0
50.3083,150.0669,332.4,0.1356,0.0,0
50.039,76.2095,178.5668,0.8106,3.0,1
64.0666,111.014,502.61,0.1117,0.0,0
25.0835,162.4357,434.36,0.1533,1.0,0
70.7247,139.7537,127.72,0.0967,0.0,0
50.0028,174.2024,269.47,0.1446,2.0,0
58.4806,37.2532,375.05,0.0816,0.0,0
20.3121,61.794,144.7855,0.6402,1.0,1
67.7833,30.549,430.24,0.1895,1.0,0
46.372,134.9975,217.9,0.0786,1.0,0
80.7569,82.5048,317.16,0.0722,1.0,0
0.9792,0.3283,9.687,0.3508,6.0,1
43.7897,157.0116,503.72,0.1618,2.0,0
30.2988,117.3004,217.23,0.149,0.0,0
62.5417,185.8553,124.97,0.1639,0.0,0
53.7498,148.1251,270.69,0.079,0.0,0
72.5049,38.9075,412.01,0.1699,0.0,0
81.3776,30.2234,355.41,0.1545,0.0,0
38.9589,190.2812,530.36,0.1303,0.0,0
26.9929,68.2271,314.88,0.1038,0.0,0
48.9985,128.7416,576.92,0.1589,1.0,0
60.7238,191.0137,544.13,0.0153,1.0,0
52.6953,164.428,146.2,0.084,0.0,0
56.6834,52.2855,548.8,0.0459,0.0,0
62.7749,49.0202,209.18,0.1384,0.0,0
24.427,29.23,275.27,0.2038,1.0,0
11.461,91.5417,399.61,0.0638,0.0,0
44.4255,186.8509,157.11,0.2149,0.0,0
66.399,165.2002,528.66,0.1007,1.0,0
30.2404,62.816,242.0243,0.7228,3.0,1
14.0273,87.2555,282.95,0.1947,0.0,0
46.8622,183.59,220.25,0.1544,0.0,0
61.4263,112.8671,472.64,0.1683,1.0,0
40.4223,64.897,394.49,0.1284,0.0,0
20.5654,149.1863,185.17,0.1828,0.0,0
70.738,147.9536,165.87,0.1911,0.0,0
44.4567,149.5242,267.48,0.0058,0.0,0
29.9774,121.9623,193.82,0.0634,0.0,0
74.4086,115.6928,252.17,0.0852,0.0,0
50.2887,63.9486,229.44,0.2357,0.0,0
295.2123,2.2135,186.149,0.5144,4.0,1
57.0487,166.1621,125.5,0.0284,0.0,0
23.7069,74.9155,396.94,0.1912,0.0,0
16.3341,58.8872,332.83,0.2261,0.0,0
54.155,28.0931,519.57,0.0617,0.0,0
59.7915,182.2542,102.65,0.0299,0.0,0
35.3156,32.4699,460.87,0.1534,0.0,0
29.7835,199.6964,291.54,0.1114,1.0,0
1.3947,0.2093,15.0944,0.0511,6.0,1
37.5059,57.4866,504.05,0.117,0.0,0
1.3142,0.534,9.4706,0.5222,5.0,1
17.4628,172.3054,180.99,0.1055,0.0,0
62.6143,111.5951,250.45,0.1031,1.0,0
14.2096,91.2668,389.97,0.1136,0.0,0
20.393,14.0979,96.4997,0.8333,2.0,1
19.9552,46.9712,186.55,0.1094,0.0,0
47.6163,80.2628,268.7,0.0908,0.0,0
15.7204,102.7989,340.83,0.048,0.0,0
54.0337,41.4373,107.85,0.0505,0.0,0
15.3082,67.4218,436.0,0.1047,0.0,0
62.529,170.061,399.53,0.0365,0.0,0
15.7985,175.5565,242.9,0.2107,0.0,0
64.7401,97.1497,520.85,0.0403,0.0,0
27.3324,72.7628,330.93,0.0766,1.0,0
48.2826,88.3356,196.37,0.1475,0.0,0
57.1164,23.0658,389.86,0.1147,1.0,0
32.5993,151.5131,460.14,0.0277,1.0,0
37.4823,83.5816,276.26,0.0723,1.0,0
62.3943,130.7669,391.89,0.0754,0.0,0
55.7781,128.3106,202.09,0.1245,0.0,0
24.2454,157.6596,321.82,0.1108,0.0,0
48.2844,96.3683,363.53,0.2072,0.0,0
166.4482,0.5689,131.0012,0.3683,2.0,1
38.2186,69.7855,142.91,0.0785,0.0,0
34.0773,134.5286,256.28,0.0409,0.0,0
29.1607,147.3456,528.21,0.0968,0.0,0
51.0166,146.2025,123.97,0.1196,1.0,0
30.4424,85.8827,157.82,0.0626,0.0,0
27.592,65.1469,235.67,0.1496,0.0,0
24.0213,212.2069,444.42,0.1581,0.0,0
20.0046,107.0672,524.69,0.0452,0.0,0
21.7958,91.1674,366.36,0.1766,0.0,0
44.0561,171.2781,336.46,0.1377,2.0,0
37.589,135.4262,327.52,0.1064,0.0,0
41.7468,173.3428,263.72,0.2147,0.0,0
46.8245,143.4954,534.01,0.1697,0.0,0
46.5424,140.735,485.23,0.0688,1.0,0
68.5954,204.248,455.05,0.0071,0.0,0
701.1658,0.2987,122.17,0.301,3.0,1
19.0464,46.2944,214.63,0.1608,1.0,0
90.0769,1.1775,330.6847,0.4989,5.0,1
70.8681,145.1368,180.67,0.2329,0.0,0
11.2726,176.4179,321.86,0.1393,0.0,0
36.4083,119.8332,412.97,0.1604,1.0,0
14.4471,136.7226,571.52,0.0906,0.0,0
13.9214,208.1191,284.86,0.1611,0.0,0
40.2996,67.5466,174.32,0.111,0.0,0
42.1196,111.3277,299.4,0.0909,0.0,0
53.3161,100.0042,145.17,0.0999,0.0,0
19.1366,78.5746,486.49,0.0,0.0,0
43.0678,185.0791,562.24,0.027,0.0,0
51.3217,50.9346,383.39,0.1114,0.0,0
25.7313,1.8257,273.3365,0.2654,5.0,1
21.4158,155.4852,462.89,0.0255,0.0,0
45.2504,71.8483,247.68,0.0388,0.0,0
31.7979,144.7063,428.45,0.0501,0.0,0
56.187,87.7305,262.8,0.1374,0.0,0
